SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATE SALE,BREED,YEARFOAL
2023,Y,23FTOCTYR,2023-10-26,1,4,1361,1361,,,2022-05-14,1,B,C,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,STREET DOLL,STREET DOLL,STREET CRY (IRE),STREET CRY (IRE),,,,,,,LEGACY BLOODSTOCK AGENT XXIII,,,,NOT SOLD,,,,39000,,https://vimeo.com/manage/videos/877182878/f2d5dfd2cb,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1362,1362,,,2022-03-17,1,B,C,,Y,,,VA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,STREET INTEREST,STREET INTEREST,STREET CRY (IRE),STREET CRY (IRE),,,,,,,ST GEORGE SALES AGENT XI,,,,SIX SIX FOUR,,,,9000,,https://vimeo.com/872561138?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1363,1363,,,2022-03-16,1,B,C,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,STRIKE ACCORD,STRIKE ACCORD,SMART STRIKE,SMART STRIKE,,,,,,,FRANKFORT PARK FARM AGENT,,,,KIM SMITH AGENT,,,,3000,,https://vimeo.com/875435553?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1364,1364,,,2022-05-18,1,B,C,,Y,,,KY,MAXIMUM SECURITY,MAXIMUM SECURITY,STRIKING DAMSEL,STRIKING DAMSEL,SMART STRIKE,SMART STRIKE,,,,,,,PARAMOUNT SALES AGENT VII,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1365,1365,,,2022-03-03,1,DKB,F,,Y,,,KY,UPSTART,UPSTART,STURDY ONE,STURDY ONE,LANGFUHR,LANGFUHR,,,,,,,MACHMER HALL SALES AGENT VII,,,,OUT,,,,0,,https://vimeo.com/874121959?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1366,1366,,,2022-04-24,1,B,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,STYLISH D'ORO,STYLISH D'ORO,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,GAINESWAY AGENT XIX,,,,BELLA RACING,,,,4000,,https://vimeo.com/873481651?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1367,1367,,,2022-04-15,1,DKB,F,,Y,,,KY,MORE THAN READY,MORE THAN READY,SUCCESSFUL SLEW,SUCCESSFUL SLEW,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,,,,BUCKLAND SALES (ZACH MADDEN) AGENT VII,,,,BLAKE SAPPINGTON,,,,35000,,https://vimeo.com/876185287?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1368,1368,,,2022-05-13,1,CH,C,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,SUDDEN HEAT,SUDDEN HEAT,CONGRATS,CONGRATS,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1369,1369,,,2022-02-20,1,DKB,F,,Y,,,KY,HARD SPUN,HARD SPUN,SUDESTADA,SUDESTADA,STREET CRY (IRE),STREET CRY (IRE),,,,,,,POPE MCLEAN (CRESTWOOD FARM) AGENT I,,,,NOT SOLD,,,,29000,,https://vimeo.com/875516780?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1370,1370,,,2022-04-11,1,DKB,C,,Y,,,KY,TOM'S D'ETAT,TOM'S D'ETAT,SUGAR AND TE (IRE),SUGAR AND TE (IRE),GALILEO (IRE),GALILEO (IRE),,,,,,,EATON SALES AGENT,,,,KINGS EQUINE,,,,24000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1371,1371,,,2022-05-03,1,CH,F,,Y,,,KY,HARD SPUN,HARD SPUN,SUGAR PLUM FAIRY,SUGAR PLUM FAIRY,DROSSELMEYER,DROSSELMEYER,,,,,,,PARAMOUNT SALES AGENT XXXI,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1372,1372,,,2022-01-14,1,B,C,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,SUGAR REEF,SUGAR REEF,TIZWAY,TIZWAY,,,,,,,MACHMER HALL SALES AGENT FOR MACHMER HALL,,,,S.R.O.A (K.O.I.D.),,,,45000,,https://vimeo.com/876398641?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1373,1373,,,2022-03-01,1,B,C,,Y,,,KY,AUTHENTIC,AUTHENTIC,SUMMER LUCK,SUMMER LUCK,LOOKIN AT LUCKY,LOOKIN AT LUCKY,,,,,,,BROOKDALE SALES AGENT,,,,NOT SOLD,,,,97000,,https://vimeo.com/876242985,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1374,1374,,,2022-03-08,1,DKB,C,,Y,,,KY,TWIRLING CANDY,TWIRLING CANDY,SUMMER VACATION,SUMMER VACATION,ESKENDEREYA,ESKENDEREYA,,,,,,,FOUR STAR SALES AGENT,,,,NOT SOLD,,,,170000,,https://vimeo.com/876550876?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1375,1375,,,2022-04-30,1,DKB,F,,Y,,,KY,CLOUD COMPUTING,CLOUD COMPUTING,SUNCADIA,SUNCADIA,TIZNOW,TIZNOW,,,,,,,MULHOLLAND FARM,,,,SWAN VALLEY BLOODSTOCK,,,,25000,,https://vimeo.com/874530198?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1376,1376,,,2022-01-15,1,B,F,,Y,,,KY,AUDIBLE,AUDIBLE,SUNDAY DRIVER,SUNDAY DRIVER,QUALITY ROAD,QUALITY ROAD,,,,,,,MACHMER HALL SALES AGENT FOR ST. SIMON PLACE,,,,LEGION BLOODSTOCK AGENT FOR HOOLIE RACING,,,,40000,,https://vimeo.com/876397458?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1377,1377,,,2022-04-15,1,B,C,,Y,,,KY,CANDY RIDE (ARG),CANDY RIDE (ARG),SUNDAYSATTHEBEACH,SUNDAYSATTHEBEACH,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,FRANKFORT PARK FARM AGENT FOR SKYFALL THOROUGHBREDS,,,,FERGUS GALVIN AGT,,,,90000,,https://vimeo.com/875437110?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1378,1378,,,2022-05-07,1,DKB,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,SUNDAY SONNET,SUNDAY SONNET,ANY GIVEN SATURDAY,ANY GIVEN SATURDAY,,,,,,,HERMITAGE FARM,,,,GRASSROOTS TRN & SALES LLC,,,,25000,,https://vimeo.com/875364209,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1379,1379,,,2022-04-23,1,GRR,F,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,SUNDOWN,SUNDOWN,TAPIT,TAPIT,,,,,,,BRIDIE HARRISON AGENT FOR PETER E. BLUM THOROUGHBREDS,,,,NOT SOLD,,,,335000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1380,1380,,,2022-03-21,1,B,C,,Y,,,NY,WAR FRONT,WAR FRONT,SUNNY DALE,SUNNY DALE,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,C & S THOROUGHBREDS AGENT,,,,JAMES LAYDEN AGENT,,,,70000,,https://vimeo.com/875979988?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1381,1381,,,2022-04-29,1,CH,C,,Y,,,KY,GAME WINNER,GAME WINNER,SUNRISE KITTY,SUNRISE KITTY,COWTOWN CAT,COWTOWN CAT,,,,,,,DENALI STUD AGENT II,,,,NOT SOLD,,,,42000,,https://vimeo.com/874533467?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1382,1382,,,2022-03-31,1,B,C,,Y,,,FL,SEEKING THE SOUL,SEEKING THE SOUL,SUPER HONEY,SUPER HONEY,SUPER SAVER,SUPER SAVER,,,,,,,HUNTER VALLEY FARM AGENT,,,,ANTONIO VILLAGRAN,,,,5500,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1383,1383,,,2022-04-17,1,B,F,,Y,,,KY,MALIBU MOON,MALIBU MOON,SUPERIOR SELECTION,SUPERIOR SELECTION,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,,,,EQUUS FARM (JERRY CUMMINS/PAUL ADAMS) AGENT II,,,,P & J RACING,,,,37000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1384,1384,,,2022-04-18,1,B,C,,Y,,,KY,GET STORMY,GET STORMY,SUPER PHILLY,SUPER PHILLY,SMOOTH JAZZ,SMOOTH JAZZ,,,,,,,POPE MCLEAN (CRESTWOOD FARM) AGENT IV,,,,NOT SOLD,,,,17000,,https://vimeo.com/875516664?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1385,1385,,,2022-04-19,1,B,C,,Y,,,NY,MCKINZIE,MCKINZIE,SUPER SAVVY,SUPER SAVVY,SUPER SAVER,SUPER SAVER,,,,,,,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT I,,,,MERIDIAN BLOODSTOCK,,,,80000,,https://vimeo.com/874397689,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1386,1386,,,2022-04-15,1,B,F,,Y,,,KY,VOLATILE,VOLATILE,SUPER SIMPLE,SUPER SIMPLE,SUPER SAVER,SUPER SAVER,,,,,,,BROOKDALE SALES AGENT,,,,TRAVIS MURPHY,,,,12000,,https://vimeo.com/875820606,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1387,1387,,,2022-04-19,1,B,C,,Y,,,KY,INSTAGRAND,INSTAGRAND,SUPREME MAKER,SUPREME MAKER,EMPIRE MAKER,EMPIRE MAKER,,,,,,,LEGACY BLOODSTOCK AGENT VIII,,,,RAMIRO SALAZAR AGENT,,,,8000,,https://vimeo.com/876221743?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1388,1388,,,2022-01-27,1,B,F,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,SURFACE,SURFACE,QUALITY ROAD,QUALITY ROAD,,,,,,,HIGHGATE SALES AGENT VI,,,,Y G FARM,,,,8000,,https://vimeo.com/875524395,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1389,1389,,,2022-05-04,1,CH,C,,Y,,,NY,GAME WINNER,GAME WINNER,SURPRISE GUEST,SURPRISE GUEST,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,,,,MULHOLLAND SPRINGS AGENT IV,,,,DUANE WELLS,,,,1000,,https://vimeo.com/874528855?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1390,1390,,,2022-04-02,1,B,C,,Y,,,KY,INTO MISCHIEF,INTO MISCHIEF,SURPRISINGLY (IRE),SURPRISINGLY (IRE),GALILEO (IRE),GALILEO (IRE),,,,,,,EATON SALES AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1391,1391,,,2022-03-16,1,B,C,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,SUSHI GIRL,SUSHI GIRL,ORIENTATE,ORIENTATE,,,,,,,SHELTOWEE SALES AGENT,,,,BRAD HEMBA,,,,22000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1392,1392,,,2022-01-31,1,B,C,,Y,,,KY,THE FACTOR,THE FACTOR,SUSIE'S DADDY,SUSIE'S DADDY,SCAT DADDY,SCAT DADDY,,,,,,,VINERY SALES AGENT V,,,,KENNETH MCPEEK AGENT,,,,60000,,https://youtu.be/iVLimf_Q9WE?si=RFcaJ6ogxixeiLyw,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1393,1393,,,2022-01-17,1,B,F,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,SUTRO,SUTRO,VIOLENCE,VIOLENCE,,,,,,,VINERY SALES AGENT L,,,,PRO SELECTION STABLE,,,,30000,,https://vimeo.com/876203710?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1394,1394,,,2022-03-06,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SUTTON'S SMILE,SUTTON'S SMILE,PADDY O'PRADO,PADDY O'PRADO,,,,,,,MULHOLLAND SPRINGS AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1395,1395,,,2022-02-09,1,GRR,C,,Y,,,KY,CARAVAGGIO,CARAVAGGIO,SUZEE SUNRISE,SUZEE SUNRISE,CHESTER HOUSE,CHESTER HOUSE,,,,,,,COLETTE FARM,,,,NOT SOLD,,,,90000,,https://www.youtube.com/watch?v=85EyVvkrAmA,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1396,1396,,,2022-04-26,1,B,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,SWAK,SWAK,SCAT DADDY,SCAT DADDY,,,,,,,GAINESWAY AGENT IX,,,,DEXTA BLOODSTOCK,,,,150000,,https://vimeo.com/875919340?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1397,1397,,,2022-04-30,1,DKB,C,,Y,,,KY,EXAGGERATOR,EXAGGERATOR,SWANKY JAS,SWANKY JAS,FLAT OUT,FLAT OUT,,,,,,,MULHOLLAND FARM AGENT,,,,THOROUGHBRED ACADIANA,,,,8000,,https://vimeo.com/874529934?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1398,1398,,,2022-04-05,1,CH,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,SWAYTHISAWAY,SWAYTHISAWAY,SCAT DADDY,SCAT DADDY,,,,,,,FOUR STAR SALES AGENT,,,,GREG FOLEY AGENT FOR FRED SCHWARTZ,,,,120000,,https://vimeo.com/876654885?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1399,1399,,,2022-03-25,1,CH,F,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,SWEET AUGUST LADY,SWEET AUGUST LADY,CITY ZIP,CITY ZIP,,,,,,,MILESTONE FARM,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1400,1400,,,2022-03-27,1,B,C,,Y,,,KY,CONNECT,CONNECT,SWEET BUT SASSY,SWEET BUT SASSY,SKIP TO THE STONE,SKIP TO THE STONE,,,,,,,EQUUS FARM (JERRY CUMMINS/PAUL ADAMS) AGENT III,,,,NOT SOLD,,,,2000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1401,1401,,,2022-05-09,1,DKB,C,,Y,,,KY,MORE THAN READY,MORE THAN READY,SWEET CONGRATS,SWEET CONGRATS,CONGRATS,CONGRATS,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXXXVIII,,,,AVK BLOODSTOCK,,,,60000,,https://vimeo.com/876871277,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1402,1402,,,2022-03-14,1,DKB,F,,Y,,,KY,INSTILLED REGARD,INSTILLED REGARD,SWEET DISPOSITION,SWEET DISPOSITION,FORESTRY,FORESTRY,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,ROLANDO GIHA,,,,25000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1403,1403,,,2022-05-09,1,GRR,C,,Y,,,KY,VOLATILE,VOLATILE,SWEET FACTORY,SWEET FACTORY,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,JUAN GARDUNO,,,,35000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1404,1404,,,2022-03-24,1,CH,C,,Y,,,KY,BRODY'S CAUSE,BRODY'S CAUSE,SWEET FORCE,SWEET FORCE,SIDNEY'S CANDY,SIDNEY'S CANDY,,,,,,,FRANKFORT PARK FARM AGENT,,,,WAKE FOREST STABLE,,,,7000,,https://vimeo.com/875438404?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1405,1405,,,2022-03-24,1,B,F,,Y,,,KY,VEKOMA,VEKOMA,SWEET HALORY,SWEET HALORY,HOLD ME BACK,HOLD ME BACK,,,,,,,WARRENDALE SALES AGENT V,,,,P SEL DIAZ,,,,17000,,https://youtu.be/z3o9VkQYYPc,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1406,1406,,,2022-01-30,1,DKB,F,,Y,,,NY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,SWEETIE DARLING,SWEETIE DARLING,BERNARDINI,BERNARDINI,,,,,,,GAINESWAY AGENT IX,,,,DK STRICKLAND,,,,10000,,https://vimeo.com/875298751/ef80f0a6af?ts=0&share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1407,1407,,,2022-04-02,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SWEETIE TIY,SWEETIE TIY,LANGFUHR,LANGFUHR,,,,,,,VINERY SALES AGENT XXI,,,,DALLAS DUO,,,,80000,,https://vimeo.com/876967628?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1408,1408,,,2022-03-21,1,DKB,C,,Y,,,KY,HONEST MISCHIEF,HONEST MISCHIEF,SWEET MEADOW MIST,SWEET MEADOW MIST,D' FUNNYBONE,D' FUNNYBONE,,,,,,,FOUR STAR SALES AGENT,,,,FAST HORSES,,,,23000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1409,1409,,,2022-04-25,1,DKB,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,SWEET NINA,SWEET NINA,TIZNOW,TIZNOW,,,,,,,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,BOOTS BLOODSTOCK,,,,110000,,https://vimeo.com/876857809?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1410,1410,,,2022-01-24,1,B,F,,Y,,,KY,BOLT D'ORO,BOLT D'ORO,SWEET OFFER,SWEET OFFER,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,,,,HUNTER VALLEY FARM AGENT,,,,DENNIS O'NEILL,,,,60000,,https://vimeo.com/875951160?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1411,1411,,,2022-03-13,1,B,F,,Y,,,KY,AUTHENTIC,AUTHENTIC,SWEET OPPORTUNITY,SWEET OPPORTUNITY,DISTORTED HUMOR,DISTORTED HUMOR,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,JBF BLOODSTOCK,,,,130000,,https://vimeo.com/875115157?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1412,1412,,,2022-04-30,1,B,F,,Y,,,NY,SOLOMINI,SOLOMINI,SWEET QUEEN,SWEET QUEEN,TWIRLING CANDY,TWIRLING CANDY,,,,,,,HIDDEN BROOK AGENT V,,,,MASHNEE STABLE,,,,25000,,https://vimeo.com/876863116?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1413,1413,,,2022-04-21,1,DKB,F,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,SWEET REPENT,SWEET REPENT,REPENT,REPENT,,,,,,,LISA & TIM TURNEY AGENT II,,,,DIXIE STOCK FARM,,,,20000,,https://vimeo.com/874122196,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1414,1414,,,2022-03-19,1,B,F,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,SWEET SEVENTEEN,SWEET SEVENTEEN,HARD SPUN,HARD SPUN,,,,,,,DARBY DAN FARM AGENT I,,,,DUANE WELLS,,,,1000,,https://vimeo.com/876229130?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1415,1415,,,2022-03-12,1,B,F,,Y,,,INDIANA,HARRY'S HOLIDAY,HARRY'S HOLIDAY,SWEPT ASHORE,SWEPT ASHORE,HENRYTHENAVIGATOR,HENRYTHENAVIGATOR,,,,,,,PARAMOUNT SALES AGENT I,,,,VICTORY STABLES LLC & CONTRERAS STABLES,,,,15000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1416,1416,,,2022-05-05,1,CH,F,,Y,,,INDIANA,BEE JERSEY,BEE JERSEY,SWIFT CLOSER,SWIFT CLOSER,CLOSING ARGUMENT,CLOSING ARGUMENT,,,,,,,GROVENDALE SALES AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1417,1417,,,2022-03-04,1,CH,F,,Y,,,KY,ACCELERATE,ACCELERATE,SWING,SWING,SCAT DADDY,SCAT DADDY,,,,,,,TAYLOR MADE SALES AGENCY AGENT VI,,,,ABRAHAM BARAJAS,,,,6000,,https://youtu.be/79foKupUF2U,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1418,1418,,,2022-03-12,1,B,F,,Y,,,KY,ALWAYS DREAMING,ALWAYS DREAMING,SYLPHIDE,SYLPHIDE,BLAME,BLAME,,,,,,,PAUL TACKETT AGENT,,,,TOM MCCROCKLIN AGENT,,,,65000,,https://vimeo.com/876867176?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1419,1419,,,2022-03-27,1,B,C,,Y,,,KY,INTO MISCHIEF,INTO MISCHIEF,SZOLNOK,SZOLNOK,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,,,,TAYLOR MADE SALES AGENCY AGENT FOR SPENDTHRIFT FARM LLC,,,,OUT,,,,0,,https://youtu.be/8HXHZV-uan8,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1420,1420,,,2022-05-30,1,B,F,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,TABLE JUMPER,TABLE JUMPER,JUMP START,JUMP START,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,AARON SONES,,,,50000,,https://vimeo.com/875115239?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1421,1421,,,2022-03-04,1,DKB,C,,Y,,,KY,GIFT BOX,GIFT BOX,TABOR FLEET,TABOR FLEET,SUPER SAVER,SUPER SAVER,,,,,,,C & S THOROUGHBREDS AGENT,,,,JOSE GALLEGO R & ISDEL DIAZ,,,,8000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1422,1422,,,2022-03-13,1,B,F,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,TAFAASEEL,TAFAASEEL,MR. GREELEY,MR. GREELEY,,,,,,,PARKWAY FARM AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1423,1423,,,2022-04-29,1,B,F,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,TAFANEEN,TAFANEEN,DYNAFORMER,DYNAFORMER,,,,,,,HIDDEN BROOK AGENT II,,,,NOT SOLD,,,,47000,,https://www.youtube.com/watch?v=eTKOW5Sdh30,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1424,1424,,,2022-03-06,1,B,F,,Y,,,KY,COPPER BULLET,COPPER BULLET,TAHFEEZ,TAHFEEZ,ALJABR,ALJABR,,,,,,,FORBUSH FARM,,,,NOT SOLD,,,,19000,,https://vimeo.com/871879306?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1425,1425,,,2022-05-16,1,B,C,,Y,,,KY,HIGHER POWER,HIGHER POWER,TAKE CARE BABE,TAKE CARE BABE,FLATTER,FLATTER,,,,,,,MILESTONE FARM,,,,DOMINIC BRENNAN,,,,24000,,https://vimeo.com/877489504,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1426,1426,,,2022-04-05,1,CH,C,,Y,,,OHIO,GOLDENCENTS,GOLDENCENTS,TAKE CHARGE GIRL,TAKE CHARGE GIRL,WILL TAKE CHARGE,WILL TAKE CHARGE,,,,,,,PETER SHEPPELL THOROUGHBREDS,,,,CHRIS MELTON,,,,8000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1427,1427,,,2022-04-22,1,DKB,F,,Y,,,INDIANA,PAYNTER,PAYNTER,TAKE CHARGE SISTER,TAKE CHARGE SISTER,TAKE CHARGE INDY,TAKE CHARGE INDY,,,,,,,VINERY SALES AGENT LI,,,,ROBERT GORHAM,,,,7500,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1428,1428,,,2022-02-12,1,B,C,,Y,,,KY,JIMMY CREED,JIMMY CREED,TAKECHARGMATRIARCH,TAKECHARGMATRIARCH,TAKE CHARGE INDY,TAKE CHARGE INDY,,,,,,,WARRENDALE SALES AGENT VI,,,,NOT SOLD,,,,4500,,https://vimeo.com/875768982,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1429,1429,,,2022-05-14,1,CH,F,,Y,,,KY,SPEIGHTSTOWN,SPEIGHTSTOWN,TAKING AIM,TAKING AIM,TRAPPE SHOT,TRAPPE SHOT,,,,,,,KATIERICH FARMS,,,,NICE GUYS STABLES LLC,,,,170000,,https://vimeo.com/875371860,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1430,1430,,,2022-04-21,1,DKB,F,,Y,,,INDIANA,JIMMY CREED,JIMMY CREED,TALE,TALE,TALE OF THE CAT,TALE OF THE CAT,,,,,,,POPE MCLEAN (CRESTWOOD FARM) AGENT XII,,,,ROBERTO CHAVEZ,,,,12000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1431,1431,,,2022-03-30,1,DKB,F,,Y,,,ON,DANISH DYNAFORMER,DANISH DYNAFORMER,TALE OF CONDUCT,TALE OF CONDUCT,TALE OF EKATI,TALE OF EKATI,,,,,,,FOUR STAR SALES AGENT,,,,NOT SOLD,,,,1500,,https://vimeo.com/872541433?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1432,1432,,,2022-05-05,1,DKB,C,,Y,,,FL,SEEKING THE SOUL,SEEKING THE SOUL,TALE OF HOUDINI,TALE OF HOUDINI,TALE OF EKATI,TALE OF EKATI,,,,,,,PARAMOUNT SALES AGENT XXIII,,,,NOT SOLD,,,,1500,,https://vimeo.com/872540147?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1433,1433,,,2022-03-11,1,DKB,F,,Y,,,KY,GAME WINNER,GAME WINNER,TALKIN AND SINGING,TALKIN AND SINGING,SONGANDAPRAYER,SONGANDAPRAYER,,,,,,,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-26,1,4,1434,1434,,,2022-04-09,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,TALKING AUDREY,TALKING AUDREY,THUNDER GULCH,THUNDER GULCH,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,ROBERT MEIER,,,,22000,,,,,T,2022
